datetime,open,high,low,close,volume
2022-04-01 21:00:00,3442.76,3462.99,3441.79,3452.14,4373.63166094
2022-04-01 20:00:00,3471.4,3474.49,3439.14,3443.08,7114.96497589
2022-04-01 19:00:00,3465.42,3472.8,3446.33,3471.13,9735.22878208
2022-04-01 18:00:00,3469.93,3482.42,3447.38,3465.45,9031.79257178
2022-04-01 17:00:00,3411.7,3475.56,3406.06,3469.92,13161.69153499
2022-04-01 16:00:00,3432.49,3447.31,3411.32,3411.32,15321.45343102
2022-04-01 15:00:00,3423.11,3451.0,3415.82,3433.0,26170.67756448
2022-04-01 14:00:00,3350.97,3426.79,3350.01,3423.1,20328.97758233
2022-04-01 13:00:00,3309.54,3368.11,3308.86,3351.05,15708.7078991
2022-04-01 12:00:00,3285.95,3315.82,3262.82,3309.55,13628.8633635
2022-04-01 11:00:00,3284.94,3304.62,3280.14,3286.14,4920.2007769
2022-04-01 10:00:00,3274.45,3285.83,3268.75,3284.96,3782.81516385
2022-04-01 09:00:00,3280.11,3286.63,3269.82,3274.45,3882.66418481
2022-04-01 08:00:00,3280.01,3295.24,3277.75,3280.12,4938.66267319
2022-04-01 07:00:00,3264.66,3283.0,3262.0,3279.89,5342.90845106
2022-04-01 06:00:00,3252.0,3265.72,3246.25,3264.71,2089.93512813
2022-04-01 05:00:00,3249.16,3270.01,3243.63,3251.91,4107.25760798
2022-04-01 04:00:00,3251.01,3259.92,3247.47,3249.17,4239.77222554
2022-04-01 03:00:00,3227.08,3251.38,3220.06,3250.89,8234.17388018
2022-04-01 02:00:00,3258.53,3263.7,3211.66,3227.11,14175.23256168
2022-04-01 01:00:00,3301.89,3301.9,3251.0,3258.4,7476.53954547
2022-04-01 00:00:00,3283.08,3310.31,3273.8,3301.9,6213.24022364
2022-03-31 23:00:00,3291.51,3298.72,3263.42,3283.08,5846.86173405
2022-03-31 22:00:00,3288.29,3294.2,3274.34,3291.3,5073.24239128
2022-03-31 21:00:00,3300.57,3307.39,3288.1,3288.27,6042.38336125
2022-03-31 20:00:00,3284.27,3305.0,3280.0,3300.58,9915.0341225
2022-03-31 19:00:00,3309.73,3312.9,3283.32,3284.17,11106.79394923
2022-03-31 18:00:00,3295.71,3310.36,3260.99,3309.79,11978.58513056
2022-03-31 17:00:00,3271.38,3303.17,3265.53,3296.0,13295.72003814
2022-03-31 16:00:00,3350.97,3354.96,3266.67,3270.64,25042.75004799
2022-03-31 15:00:00,3380.82,3389.15,3345.72,3351.14,7542.78390214
2022-03-31 14:00:00,3381.4,3385.57,3336.36,3380.83,19255.61952238
2022-03-31 13:00:00,3429.91,3444.42,3379.01,3381.63,13037.71600798
2022-03-31 12:00:00,3410.52,3447.03,3404.22,3429.94,6311.37090649
2022-03-31 11:00:00,3417.83,3418.81,3400.14,3410.52,3004.28347105
2022-03-31 10:00:00,3419.07,3427.88,3412.68,3418.13,3002.66175916
2022-03-31 09:00:00,3408.09,3424.73,3400.07,3418.94,2600.34347198
2022-03-31 08:00:00,3403.78,3414.86,3397.74,3408.33,2446.20937022
2022-03-31 07:00:00,3401.98,3405.82,3394.1,3403.72,1780.29434675
2022-03-31 06:00:00,3395.06,3406.36,3390.89,3401.93,2132.88980057
2022-03-31 05:00:00,3391.99,3405.44,3386.1,3394.86,2850.01519644
2022-03-31 04:00:00,3398.32,3409.96,3389.72,3392.01,2538.71214952
2022-03-31 03:00:00,3406.25,3414.4,3392.72,3398.75,2913.97101529
2022-03-31 02:00:00,3422.58,3425.23,3403.13,3406.25,2500.95737415
2022-03-31 01:00:00,3400.19,3425.84,3399.78,3422.3,4051.68140179
2022-03-31 00:00:00,3386.69,3410.87,3378.86,3400.42,4326.83130802
2022-03-30 23:00:00,3390.2,3396.66,3377.48,3386.68,4240.60190241
2022-03-30 22:00:00,3389.62,3397.41,3371.89,3390.18,4535.42586733
2022-03-30 21:00:00,3414.53,3416.67,3383.32,3389.51,5142.78477439
2022-03-30 20:00:00,3396.01,3415.44,3386.86,3414.57,4691.7710746
2022-03-30 19:00:00,3397.91,3398.03,3372.64,3395.68,10080.20598238
2022-03-30 18:00:00,3438.02,3448.62,3395.99,3397.84,9934.39007408
2022-03-30 17:00:00,3396.51,3440.92,3390.14,3437.66,9934.53348036
2022-03-30 16:00:00,3383.04,3406.59,3374.81,3396.41,7239.58506537
2022-03-30 15:00:00,3374.97,3386.41,3349.43,3383.06,7871.09976695
2022-03-30 14:00:00,3370.34,3386.48,3353.88,3374.89,9166.95284115
2022-03-30 13:00:00,3401.79,3402.85,3361.85,3369.97,7904.05487065
2022-03-30 12:00:00,3409.74,3411.61,3389.66,3401.73,5711.33344158
2022-03-30 11:00:00,3399.94,3420.96,3385.81,3409.61,3852.0045017
2022-03-30 10:00:00,3388.86,3405.68,3381.2,3399.73,2674.25045649
2022-03-30 09:00:00,3404.01,3406.5,3381.59,3388.87,2544.87316901
2022-03-30 08:00:00,3410.02,3412.11,3386.96,3403.95,3824.83779865
2022-03-30 07:00:00,3405.83,3417.01,3395.5,3410.02,3017.53729462
2022-03-30 06:00:00,3406.28,3418.89,3393.45,3405.93,3610.51716689
2022-03-30 05:00:00,3373.48,3409.53,3368.64,3406.48,5173.79384004
2022-03-30 04:00:00,3385.11,3393.66,3362.79,3373.53,3305.29310945
2022-03-30 03:00:00,3370.39,3389.92,3369.43,3385.07,3739.84498582
2022-03-30 02:00:00,3348.5,3377.53,3343.0,3370.46,4546.66136891
2022-03-30 01:00:00,3374.07,3379.64,3333.87,3348.55,6784.56930403
2022-03-30 00:00:00,3401.7,3401.91,3356.52,3374.48,5756.53338236
2022-03-29 23:00:00,3388.01,3407.94,3376.87,3401.71,5582.10607332
2022-03-29 22:00:00,3376.25,3393.53,3345.38,3387.9,8601.40163697
2022-03-29 21:00:00,3398.65,3405.09,3362.89,3376.35,6760.9987618
2022-03-29 20:00:00,3430.89,3431.03,3386.61,3398.92,6565.29232928
2022-03-29 19:00:00,3416.36,3444.87,3413.44,3430.51,9697.39009967
2022-03-29 18:00:00,3404.0,3418.07,3397.13,3416.36,7341.30995443
2022-03-29 17:00:00,3423.61,3424.78,3382.09,3403.8,9486.30986482
2022-03-29 16:00:00,3404.35,3428.31,3370.28,3423.8,12474.70788591
2022-03-29 15:00:00,3450.0,3456.57,3395.77,3404.59,9821.24531528
2022-03-29 14:00:00,3446.26,3458.33,3432.48,3450.0,15349.06260911
2022-03-29 13:00:00,3466.52,3474.68,3426.48,3446.26,11089.18659632
2022-03-29 12:00:00,3466.55,3483.87,3460.66,3466.52,8603.43326291
2022-03-29 11:00:00,3434.83,3472.95,3427.43,3466.78,8350.30762206
2022-03-29 10:00:00,3428.63,3439.24,3415.94,3434.82,2664.67799738
2022-03-29 09:00:00,3415.38,3446.49,3410.86,3428.52,5083.81522267
2022-03-29 08:00:00,3388.51,3421.01,3387.0,3415.53,2479.25889497
2022-03-29 07:00:00,3417.43,3417.51,3387.91,3388.5,3710.78767938
2022-03-29 06:00:00,3406.77,3425.08,3403.61,3417.52,3253.12270299
2022-03-29 05:00:00,3391.0,3415.18,3390.07,3407.04,4550.89177199
2022-03-29 04:00:00,3372.48,3395.68,3371.83,3391.14,3282.68505996
2022-03-29 03:00:00,3376.92,3382.9,3368.74,3372.48,3014.65118526
2022-03-29 02:00:00,3390.72,3421.62,3374.29,3376.86,10027.99264685
2022-03-29 01:00:00,3365.08,3396.8,3360.0,3391.0,9392.74588556
2022-03-29 00:00:00,3334.19,3377.99,3331.23,3365.06,7390.58828086
2022-03-28 23:00:00,3372.42,3377.19,3316.92,3334.47,11442.32057472
2022-03-28 22:00:00,3382.32,3390.28,3363.89,3373.09,6202.0236756
2022-03-28 21:00:00,3418.38,3427.51,3363.67,3382.64,13076.28942339
2022-03-28 20:00:00,3412.0,3420.35,3400.81,3418.38,8230.62249407
2022-03-28 19:00:00,3419.84,3437.24,3401.97,3412.0,17905.52830264
2022-03-28 18:00:00,3388.95,3426.02,3377.71,3419.79,19540.10529803
2022-03-28 17:00:00,3364.53,3394.75,3349.42,3388.44,14778.60986067
2022-03-28 16:00:00,3358.66,3376.66,3334.59,3364.52,15191.71328584
2022-03-28 15:00:00,3391.75,3402.17,3357.18,3358.66,11611.9864234
2022-03-28 14:00:00,3380.53,3398.15,3357.63,3391.78,13401.44968083
2022-03-28 13:00:00,3339.9,3391.0,3336.13,3380.6,13769.93142381
2022-03-28 12:00:00,3347.13,3355.9,3331.53,3339.91,5808.42485954
2022-03-28 11:00:00,3351.07,3358.83,3338.02,3347.09,7308.82968475
2022-03-28 10:00:00,3338.81,3357.37,3335.55,3351.26,6084.54042874
2022-03-28 09:00:00,3323.56,3350.0,3323.32,3338.81,5715.10221811
2022-03-28 08:00:00,3320.45,3328.27,3306.55,3323.57,4435.08598072
2022-03-28 07:00:00,3320.15,3327.94,3314.59,3320.41,4119.18675318
2022-03-28 06:00:00,3325.24,3330.16,3305.0,3320.57,5773.90509627
2022-03-28 05:00:00,3319.63,3341.33,3317.32,3325.26,11995.7212229
2022-03-28 04:00:00,3313.41,3320.68,3301.48,3319.85,3187.08812625
2022-03-28 03:00:00,3302.04,3323.55,3301.54,3313.41,6818.45150556
2022-03-28 02:00:00,3292.35,3308.6,3292.02,3302.05,3919.6244666
2022-03-28 01:00:00,3293.27,3308.28,3285.74,3292.38,12554.41482026
2022-03-28 00:00:00,3296.24,3328.83,3275.57,3293.27,14239.21183384
2022-03-27 23:00:00,3271.36,3299.99,3267.11,3296.29,9393.15860738
2022-03-27 22:00:00,3279.14,3290.4,3263.5,3271.01,13907.47541093
2022-03-27 21:00:00,3239.33,3298.65,3224.01,3279.03,18173.27333173
2022-03-27 20:00:00,3177.0,3250.0,3165.54,3239.3,16552.8634382
2022-03-27 19:00:00,3180.03,3182.91,3174.43,3176.96,2780.00758983
2022-03-27 18:00:00,3180.6,3191.37,3177.72,3180.18,3235.11946432
2022-03-27 17:00:00,3182.83,3183.78,3173.21,3180.63,5955.17181351
2022-03-27 16:00:00,3171.72,3188.28,3166.5,3182.9,5441.99392345
2022-03-27 15:00:00,3148.13,3177.79,3142.62,3171.72,8131.98188899
2022-03-27 14:00:00,3146.84,3159.04,3143.33,3148.25,2591.82921589
2022-03-27 13:00:00,3128.74,3149.36,3127.74,3146.78,2824.1495584
2022-03-27 12:00:00,3147.62,3149.6,3128.43,3129.05,2933.57303072
2022-03-27 11:00:00,3148.31,3154.05,3143.01,3147.62,1215.29494647
2022-03-27 10:00:00,3143.24,3151.31,3141.63,3148.31,1283.56901107
2022-03-27 09:00:00,3145.23,3154.96,3142.71,3143.13,1237.63848611
2022-03-27 08:00:00,3156.42,3159.89,3144.46,3144.75,1793.83243708
2022-03-27 07:00:00,3151.27,3159.4,3148.58,3156.85,2231.58000918
2022-03-27 06:00:00,3141.46,3159.26,3141.04,3151.44,1580.60718079
2022-03-27 05:00:00,3140.35,3148.81,3139.45,3141.03,1209.58261707
2022-03-27 04:00:00,3145.45,3151.99,3135.0,3140.48,2801.52186478
2022-03-27 03:00:00,3157.96,3158.69,3139.49,3145.6,3387.17610861
2022-03-27 02:00:00,3151.85,3171.87,3145.1,3157.96,5347.98452558
2022-03-27 01:00:00,3151.57,3157.87,3144.1,3151.8,4604.23646028
2022-03-27 00:00:00,3146.33,3154.82,3138.49,3151.65,3862.21084304
2022-03-26 23:00:00,3136.36,3152.6,3135.28,3146.22,2459.71085084
2022-03-26 22:00:00,3140.59,3149.09,3135.73,3135.88,2897.06208456
2022-03-26 21:00:00,3145.42,3147.38,3127.61,3140.67,3612.35838373
2022-03-26 20:00:00,3125.32,3154.47,3123.46,3145.18,7195.25445183
2022-03-26 19:00:00,3127.37,3129.42,3117.62,3125.32,3074.00594874
2022-03-26 18:00:00,3121.78,3129.27,3116.89,3127.38,2360.35050944
2022-03-26 17:00:00,3126.51,3130.92,3121.04,3121.85,2899.22845886
2022-03-26 16:00:00,3117.65,3127.69,3110.67,3126.35,2624.29013482
2022-03-26 15:00:00,3119.26,3128.47,3114.82,3117.8,2516.70556038
2022-03-26 14:00:00,3113.72,3120.34,3109.58,3119.0,2495.85438467
2022-03-26 13:00:00,3125.74,3130.97,3112.82,3113.93,2825.92925409
2022-03-26 12:00:00,3124.12,3128.32,3109.08,3125.74,3644.12843133
2022-03-26 11:00:00,3125.62,3140.86,3119.77,3124.36,2104.47401807
2022-03-26 10:00:00,3130.25,3132.03,3117.59,3125.62,1968.54446419
2022-03-26 09:00:00,3133.13,3133.19,3121.79,3130.32,1510.65211984
2022-03-26 08:00:00,3136.31,3139.48,3125.83,3133.18,1858.29653881
2022-03-26 07:00:00,3122.93,3140.85,3116.1,3135.82,1916.8830504
2022-03-26 06:00:00,3127.06,3133.79,3117.43,3122.93,2205.53832703
2022-03-26 05:00:00,3113.83,3129.14,3106.43,3127.05,3525.58095818
2022-03-26 04:00:00,3109.77,3117.78,3101.42,3113.9,2476.61885314
2022-03-26 03:00:00,3103.14,3115.0,3099.92,3109.69,2397.67864965
2022-03-26 02:00:00,3108.19,3114.24,3097.41,3103.16,2637.40011939
2022-03-26 01:00:00,3092.02,3112.26,3086.2,3108.08,3818.7376832
2022-03-26 00:00:00,3103.91,3118.83,3088.0,3091.89,4689.58629115
2022-03-25 23:00:00,3099.52,3110.89,3094.25,3104.15,3485.8774259
2022-03-25 22:00:00,3124.2,3124.98,3098.11,3099.53,4973.17159365
2022-03-25 21:00:00,3126.99,3126.99,3106.73,3124.31,6828.18820085
2022-03-25 20:00:00,3117.01,3131.94,3108.18,3126.99,8842.27117128
2022-03-25 19:00:00,3124.69,3126.79,3082.46,3117.03,13384.81459494
2022-03-25 18:00:00,3104.15,3133.1,3101.87,3124.74,16445.54409223
2022-03-25 17:00:00,3095.96,3108.22,3076.18,3104.23,15645.42012303
2022-03-25 16:00:00,3121.76,3140.25,3092.75,3096.15,14394.40247444
2022-03-25 15:00:00,3174.68,3175.61,3110.1,3121.94,28083.75323971
2022-03-25 14:00:00,3177.83,3185.81,3159.22,3174.67,11569.61361007
2022-03-25 13:00:00,3184.73,3188.91,3172.57,3177.94,11396.11484939
2022-03-25 12:00:00,3169.22,3195.0,3162.0,3184.73,11052.35337144
2022-03-25 11:00:00,3148.41,3180.9,3143.0,3169.22,11015.85035609
2022-03-25 10:00:00,3137.54,3156.32,3132.69,3148.94,5236.83123337
2022-03-25 09:00:00,3127.46,3144.63,3116.03,3137.53,4117.74082844
2022-03-25 08:00:00,3130.97,3131.47,3100.0,3127.46,6436.06455959
2022-03-25 07:00:00,3145.45,3148.31,3127.73,3130.97,6464.94048093
2022-03-25 06:00:00,3127.55,3147.79,3127.55,3145.46,4498.369025
2022-03-25 05:00:00,3146.66,3149.78,3126.53,3127.52,4388.8456546
2022-03-25 04:00:00,3137.98,3147.8,3132.49,3146.76,6282.07859044
2022-03-25 03:00:00,3124.01,3138.63,3117.49,3137.97,3975.87951368
2022-03-25 02:00:00,3125.23,3134.51,3109.43,3123.88,5901.73250312
2022-03-25 01:00:00,3105.46,3143.92,3099.28,3125.58,11015.54363986
2022-03-25 00:00:00,3112.95,3115.55,3095.37,3105.56,5507.99611306
2022-03-24 23:00:00,3112.39,3116.45,3102.62,3112.52,4337.7314521
2022-03-24 22:00:00,3109.41,3121.47,3100.71,3112.37,5244.01575456
2022-03-24 21:00:00,3105.89,3111.48,3089.27,3109.42,4161.38518925
2022-03-24 20:00:00,3110.16,3113.37,3098.58,3105.97,6102.86862848
2022-03-24 19:00:00,3109.47,3125.34,3102.45,3110.5,11832.47528264
2022-03-24 18:00:00,3099.24,3109.74,3086.23,3109.48,10245.87546684
2022-03-24 17:00:00,3111.81,3125.0,3098.43,3099.64,10356.18104038
2022-03-24 16:00:00,3117.55,3124.49,3094.46,3111.36,13336.44162164
2022-03-24 15:00:00,3080.18,3130.41,3074.19,3116.97,30541.34743126
2022-03-24 14:00:00,3029.81,3080.75,3021.95,3079.78,22981.4738451
2022-03-24 13:00:00,3014.12,3035.0,3003.51,3029.86,9915.46113568
2022-03-24 12:00:00,3049.65,3058.72,3009.29,3013.93,11949.63238307
2022-03-24 11:00:00,3055.34,3064.21,3045.64,3049.66,8933.31764634
2022-03-24 10:00:00,3048.82,3064.66,3040.5,3055.15,3979.32208414
2022-03-24 09:00:00,3049.36,3068.31,3040.44,3049.1,7854.98492365
2022-03-24 08:00:00,3038.9,3056.84,3032.04,3049.37,4009.48049618
2022-03-24 07:00:00,3058.67,3059.22,3034.53,3038.76,10734.94385362
2022-03-24 06:00:00,3049.06,3072.47,3042.67,3058.67,9245.18512546
2022-03-24 05:00:00,3028.2,3054.78,3020.09,3049.05,5283.8073941
2022-03-24 04:00:00,3018.65,3031.41,3016.14,3028.11,5235.440031
2022-03-24 03:00:00,3033.38,3043.31,3017.11,3018.73,7561.04508169
2022-03-24 02:00:00,3028.26,3037.33,3005.38,3033.52,8019.01220432
2022-03-24 01:00:00,3049.05,3051.46,3013.36,3028.27,8763.98695143
2022-03-24 00:00:00,3037.82,3081.93,3030.6,3049.22,28030.45283612
2022-03-23 23:00:00,3006.35,3039.73,2994.19,3038.93,14099.8404653
2022-03-23 22:00:00,3000.4,3018.58,3000.0,3006.37,15623.09785226
2022-03-23 21:00:00,2983.47,3008.04,2973.69,3000.33,10410.21753612
2022-03-23 20:00:00,2964.03,2989.85,2960.88,2983.55,5597.72556601
2022-03-23 19:00:00,2955.47,2976.33,2952.43,2964.18,8231.79594072
2022-03-23 18:00:00,2964.79,2976.0,2954.37,2955.48,8341.17366099
2022-03-23 17:00:00,3015.92,3019.09,2958.61,2964.87,16317.23716537
2022-03-23 16:00:00,3033.87,3046.99,3006.47,3016.07,12970.71972722
2022-03-23 15:00:00,3004.64,3041.88,2997.38,3033.93,20307.08486599
2022-03-23 14:00:00,2954.26,3007.23,2952.35,3004.48,17074.39016323
2022-03-23 13:00:00,2964.14,2971.0,2949.16,2954.31,6978.66053624
2022-03-23 12:00:00,2950.62,2968.2,2939.18,2964.54,4886.07517985
2022-03-23 11:00:00,2961.77,2964.63,2943.74,2950.61,3627.70963092
2022-03-23 10:00:00,2957.25,2974.0,2951.38,2961.77,4861.68945097
2022-03-23 09:00:00,2957.32,2964.41,2945.58,2957.11,3518.54026757
2022-03-23 08:00:00,2950.49,2963.15,2934.81,2957.17,4395.14884746
2022-03-23 07:00:00,2958.53,2960.48,2942.6,2950.49,3023.95532198
2022-03-23 06:00:00,2949.78,2964.36,2945.29,2958.49,3833.84178355
2022-03-23 05:00:00,2939.38,2953.08,2929.5,2949.77,2842.16392012
2022-03-23 04:00:00,2947.57,2960.37,2920.64,2939.32,8475.60668368
2022-03-23 03:00:00,2977.52,2982.26,2947.55,2947.55,8420.87349749
2022-03-23 02:00:00,2960.27,3000.18,2955.47,2977.5,12709.26267093
2022-03-23 01:00:00,2975.5,2975.62,2924.05,2960.18,9450.30220142
2022-03-23 00:00:00,2970.51,2980.87,2961.55,2975.38,6173.27904905
2022-03-22 23:00:00,3001.32,3002.61,2960.98,2970.51,8184.6876325
2022-03-22 22:00:00,3017.57,3017.57,2993.7,3001.4,7511.85996723
2022-03-22 21:00:00,3002.81,3018.12,3001.77,3017.57,3482.62282909
2022-03-22 20:00:00,2986.7,3010.0,2984.47,3002.6,6306.22091392
2022-03-22 19:00:00,3001.82,3016.0,2982.57,2986.59,11063.4418229
2022-03-22 18:00:00,3008.47,3011.32,2990.85,3001.74,8146.24114406
2022-03-22 17:00:00,3000.38,3013.41,2997.37,3008.31,5305.38002711
2022-03-22 16:00:00,3003.83,3015.39,2994.71,3000.42,6918.00166647
2022-03-22 15:00:00,3010.95,3020.63,3003.52,3003.82,6738.2546692
2022-03-22 14:00:00,3003.92,3031.07,3003.92,3010.95,12001.4750847
2022-03-22 13:00:00,3011.36,3016.24,2988.0,3003.8,11097.16476406
2022-03-22 12:00:00,3022.94,3029.54,2999.52,3011.35,5881.0479683
2022-03-22 11:00:00,3020.97,3028.83,3010.5,3022.97,5626.42122014
2022-03-22 10:00:00,3007.13,3023.24,3001.53,3020.85,4199.72694888
2022-03-22 09:00:00,3015.35,3017.54,2997.12,3007.13,4568.46448618
2022-03-22 08:00:00,2994.81,3027.36,2985.97,3015.07,6248.77823018
2022-03-22 07:00:00,2985.0,2997.3,2982.91,2994.57,3450.69186773
2022-03-22 06:00:00,3013.28,3013.85,2968.3,2984.55,10372.28563139
2022-03-22 05:00:00,3028.84,3033.52,3011.61,3013.47,4519.88667578
2022-03-22 04:00:00,3007.37,3053.98,3007.37,3028.52,14871.79086321
2022-03-22 03:00:00,2964.62,3035.0,2964.58,3007.32,19674.26139115
2022-03-22 02:00:00,2899.54,2979.17,2896.5,2965.07,16927.05641637
2022-03-22 01:00:00,2904.67,2913.47,2890.09,2899.52,4140.95022149
2022-03-22 00:00:00,2890.78,2908.08,2887.79,2904.51,4935.83791577
2022-03-21 23:00:00,2908.9,2913.36,2883.4,2891.08,5900.44122648
2022-03-21 22:00:00,2922.5,2923.4,2908.11,2908.78,4157.49423284
2022-03-21 21:00:00,2910.83,2923.03,2900.43,2922.49,4767.93034347
2022-03-21 20:00:00,2919.46,2925.38,2910.53,2911.1,4074.34264859
2022-03-21 19:00:00,2906.23,2920.55,2895.7,2919.45,6527.02511447
2022-03-21 18:00:00,2921.26,2927.34,2904.63,2906.39,7757.90650059
2022-03-21 17:00:00,2907.56,2930.58,2896.77,2921.58,11127.45746362
2022-03-21 16:00:00,2957.06,2965.26,2905.04,2907.65,11571.56695732
2022-03-21 15:00:00,2925.59,2958.2,2917.95,2957.42,17567.8066526
2022-03-21 14:00:00,2915.83,2928.39,2894.22,2925.94,11991.02673131
2022-03-21 13:00:00,2914.54,2947.87,2914.41,2916.14,11614.46140302
2022-03-21 12:00:00,2907.48,2920.04,2888.54,2914.51,7802.58421538
2022-03-21 11:00:00,2911.6,2925.42,2904.18,2907.51,4271.88387438
2022-03-21 10:00:00,2913.58,2921.46,2902.39,2911.65,3426.4225601
2022-03-21 09:00:00,2882.56,2917.22,2874.43,2913.57,4142.11964085
2022-03-21 08:00:00,2890.87,2902.44,2880.69,2882.56,3393.79050433
2022-03-21 07:00:00,2862.77,2896.96,2856.86,2891.25,3006.67667602
2022-03-21 06:00:00,2870.99,2878.13,2858.67,2862.77,2061.63286777
2022-03-21 05:00:00,2847.45,2874.51,2844.62,2870.99,3403.29808867
2022-03-21 04:00:00,2846.07,2851.41,2835.76,2847.32,3052.88788223
2022-03-21 03:00:00,2845.81,2854.6,2832.97,2846.13,3730.41085674
2022-03-21 02:00:00,2867.35,2873.87,2833.0,2845.74,5752.40902006
2022-03-21 01:00:00,2871.99,2878.59,2861.31,2867.32,3185.40709416
2022-03-21 00:00:00,2862.44,2873.74,2848.16,2871.85,4620.42871264
2022-03-20 23:00:00,2878.03,2878.42,2851.86,2862.44,4403.03929743
2022-03-20 22:00:00,2881.2,2886.31,2854.58,2877.79,4055.20571611
2022-03-20 21:00:00,2874.21,2890.0,2862.03,2881.3,4825.61867153
2022-03-20 20:00:00,2876.97,2913.19,2870.86,2874.15,7254.22882703
2022-03-20 19:00:00,2845.72,2881.17,2839.75,2876.97,6177.65187673
2022-03-20 18:00:00,2827.36,2846.29,2819.24,2845.75,5584.93825417
2022-03-20 17:00:00,2850.53,2854.38,2819.18,2827.64,7928.50895525
2022-03-20 16:00:00,2855.87,2880.37,2842.43,2850.65,7386.30189069
2022-03-20 15:00:00,2863.92,2871.29,2849.3,2856.19,5361.85081304
2022-03-20 14:00:00,2875.12,2888.0,2858.43,2863.95,4392.3927701
2022-03-20 13:00:00,2893.04,2896.74,2872.7,2875.26,4424.56329931
2022-03-20 12:00:00,2887.95,2900.79,2869.34,2892.81,8775.03285431
2022-03-20 11:00:00,2916.5,2922.23,2881.8,2887.97,2869.98903391
2022-03-20 10:00:00,2921.79,2926.53,2910.0,2916.89,1434.16932601
2022-03-20 09:00:00,2927.24,2929.25,2897.74,2921.81,3313.93602724
2022-03-20 08:00:00,2927.16,2932.35,2921.51,2927.38,1764.71564482
2022-03-20 07:00:00,2924.71,2929.65,2917.69,2927.17,1381.28664289
2022-03-20 06:00:00,2931.21,2936.36,2924.39,2924.83,1849.50381509
2022-03-20 05:00:00,2920.74,2933.92,2917.53,2931.21,1922.23189434
2022-03-20 04:00:00,2935.72,2938.18,2919.82,2921.02,1499.88339635
2022-03-20 03:00:00,2921.69,2938.69,2921.1,2935.26,1631.27621151
2022-03-20 02:00:00,2929.92,2935.24,2914.91,2921.72,4654.52804591
2022-03-20 01:00:00,2941.53,2944.36,2908.47,2930.07,5415.51926845
2022-03-20 00:00:00,2952.35,2965.94,2934.19,2941.59,5367.99380589
2022-03-19 23:00:00,2936.79,2957.03,2932.1,2952.16,4228.95414135
2022-03-19 22:00:00,2950.69,2951.0,2895.37,2936.78,9957.21887045
2022-03-19 21:00:00,2954.42,2964.74,2949.08,2950.8,4212.29096036
2022-03-19 20:00:00,2951.14,2968.15,2942.23,2954.37,4140.20274697
2022-03-19 19:00:00,2957.91,2959.39,2948.02,2951.14,2632.64466054
2022-03-19 18:00:00,2959.27,2960.67,2946.23,2958.19,4695.27152467
2022-03-19 17:00:00,2975.88,2979.11,2950.95,2959.35,4780.74036766
2022-03-19 16:00:00,2969.75,2988.89,2958.37,2975.81,8687.16639045
2022-03-19 15:00:00,2964.65,2979.9,2955.86,2969.75,6215.45431989
2022-03-19 14:00:00,2950.83,2967.01,2941.98,2964.66,4784.25649654
2022-03-19 13:00:00,2973.94,2979.51,2947.02,2950.82,4093.36381633
2022-03-19 12:00:00,2948.56,2974.42,2943.72,2973.88,4650.69519842
2022-03-19 11:00:00,2942.0,2953.75,2938.22,2948.37,2786.23543059
2022-03-19 10:00:00,2946.56,2954.98,2938.6,2942.0,3068.0862402
2022-03-19 09:00:00,2936.8,2956.77,2933.89,2946.43,1980.69958535
2022-03-19 08:00:00,2925.69,2937.55,2923.78,2936.89,1554.44266473
2022-03-19 07:00:00,2939.33,2939.52,2921.72,2925.65,3381.24571583
2022-03-19 06:00:00,2935.05,2945.0,2930.68,2939.0,1796.74169609
2022-03-19 05:00:00,2947.56,2948.45,2932.93,2935.06,2281.30127764
2022-03-19 04:00:00,2948.92,2956.56,2941.04,2947.16,3105.16056622
2022-03-19 03:00:00,2953.87,2959.49,2930.68,2949.05,3722.99618361
2022-03-19 02:00:00,2957.62,2959.7,2945.24,2953.91,3226.70963429
2022-03-19 01:00:00,2967.26,2968.92,2955.58,2957.65,4438.49270432
2022-03-19 00:00:00,2939.18,2981.48,2938.46,2966.91,6667.30132833
2022-03-18 23:00:00,2932.53,2950.83,2931.76,2939.17,4040.97343197
2022-03-18 22:00:00,2953.69,2961.98,2931.14,2932.52,5645.69514974
2022-03-18 21:00:00,2948.63,2957.22,2941.48,2953.69,4867.88500027
2022-03-18 20:00:00,2968.29,2987.0,2947.96,2948.7,10440.36781569
2022-03-18 19:00:00,2934.6,2970.4,2933.94,2967.48,14279.57321563
2022-03-18 18:00:00,2939.52,2943.53,2925.13,2934.6,11394.1703973
2022-03-18 17:00:00,2927.09,2949.88,2918.84,2939.53,22030.08360548
2022-03-18 16:00:00,2898.67,2929.82,2884.82,2927.09,26028.54690891
2022-03-18 15:00:00,2846.48,2903.3,2844.48,2898.47,25792.3716498
2022-03-18 14:00:00,2813.09,2861.0,2810.83,2846.46,14734.51560181
2022-03-18 13:00:00,2806.18,2814.77,2789.49,2813.19,6860.61935014
2022-03-18 12:00:00,2797.68,2823.53,2792.64,2806.52,7755.14896441
2022-03-18 11:00:00,2796.83,2800.52,2781.24,2797.83,3663.38351106
2022-03-18 10:00:00,2796.82,2813.75,2795.0,2796.74,4972.60554163
2022-03-18 09:00:00,2802.15,2807.99,2794.55,2797.02,4361.81994833
